,05701001-0,05701002-9,05702001-6,05703001-1,05703002-K,05703003-8,05703004-6,05703006-2,05704002-5,05705001-2,05706001-8,05707002-1,05710001-K,05713001-6,05715001-7,05716001-2,05717003-4,05717005-0,05721001-K,05722001-5,05722002-3,05730002-7,05730003-5,05730005-1,05730008-6,05734001-0,05735001-6,05737002-5,05737005-K,05741001-9,05746001-6,05748001-7
1950-01-01,34.19205177721216,22.904483773085573,13.10000038146973,14.34844533802178,7.96999979019165,12.80000019073486,15.0,6.067280888130196,77.4000015258789,6.9751194666180325,0.0,44.89999961853027,123.0,18.90365207579666,7.052646755427301,7.283055970366674,0.0,16.449999809265137,1.6897708301152665,1.8176966702401023,3.519999980926514,14.728274428353176,15.646481930204596,8.691407268891968,3.6257251451715717,0.3700000047683716,1.4644322097955147,15.294525537090937,19.75709520623026,0.0,9.179005885074094,48.097738325650006
1950-02-01,20.762292501801394,16.727370751569374,9.695000171661377,11.922253338501102,6.2200000286102295,10.849999904632565,11.349999904632565,0.6943319591990406,55.09999847412109,8.22439594514226,14.698566140571442,39.70000076293945,93.25,4.614804150587377,9.662359947823129,6.496206683499739,14.8612116455591,9.920000076293947,5.791814846319405,0.0,2.8249999284744263,11.134108766485143,12.29590338370461,11.61670710375622,9.279991686305417,0.4440000057220459,2.2192026137203773,14.213364720208887,13.576970547064175,0.48224835775657404,8.025861108252531,16.10832917836507
1950-03-01,19.4817715297475,9.970477198013098,3.8029546577062714,14.25731128614132,6.734999895095825,9.3100004196167,8.819999694824219,0.538504374065526,43.79701982043622,12.510372005587326,7.327283271104086,30.80000019073486,82.04999923706055,6.113280393039636,1.172744465779298,8.50496700416882,9.06251011726324,10.30000019073486,2.8679115692181973,0.5684116222756198,2.390000104904175,16.00505969134513,15.847640852732493,6.692605368435167,5.077929680908208,0.4480000138282776,2.216703432213532,12.418168960413757,16.299389377657352,0.2316840533952156,9.036053380442038,20.95593878421615
1950-04-01,12.896071691599088,6.442124611803197,0.6064999997615814,,5.989999771118164,7.610000133514404,6.460000038146973,0.0,35.631756006461,8.745598322665499,1.4664825551574003,8.934417366684693,54.79999923706055,0.0,3.0897648806142692,11.563812891318825,21.05506455820578,19.600000381469727,2.8143690613884726,1.8484553944763868,1.8350000381469724,6.282309885690965,8.163068086287447,15.535493407909133,0.0,0.5180000066757202,7.114398253501735,17.056205019655348,14.580288224770872,0.39753107446878705,11.003049464884878,17.54971342338141
1950-05-01,16.253193579473344,5.668479183854848,0.8320000171661377,14.980724092300466,3.400000095367432,6.440000057220459,5.840000152587891,1.9099943695578838,23.257555632247946,5.323549115407939,9.30957579299183,15.0,45.0,2.4877307314862622,4.506158500168634,8.921596442392756,15.164572007504823,35.29999923706055,1.0676004226543774,2.878478897575657,2.900000095367432,11.308547786668761,12.92957330703059,12.937540953800259,3.8095369740194274,0.5180000066757202,6.378681040877764,15.873366005613027,12.08871668516359,1.473100631336985,6.4961994598606,43.26750137326565
1950-06-01,15.586918711719223,18.75021700429986,1.0449999570846553,14.291197358666459,3.359999895095825,5.860000133514404,5.53000020980835,15.366034311983665,30.81623198487837,12.369436848759218,3.847299229067144,2.884628998882871,41.0,15.668304685466305,3.755209331516177,35.72788224462822,45.47963574438808,26.899999618530273,0.9364053311260387,2.1983500105784572,2.0749999284744263,2.685773058863382,20.903091373465788,21.798969842430186,0.1276899448584159,0.5180000066757202,13.753382057422698,17.407043650908385,40.59999847412109,0.583695886211899,28.968004235596656,79.74907291518404
1950-07-01,11.057485823374265,9.723793446140832,1.070000052452087,8.76176805859985,3.029999971389771,5.289999961853027,5.230000019073486,4.22497463181298,27.25,8.68179409684809,3.1938845739900246,9.970000267028809,37.0,4.6683564784480955,12.293357684922272,11.868270914321801,6.3329723438126795,21.70000076293945,2.6860795135433944,0.5861147115978056,1.820000052452087,8.894999673267193,11.145081753832239,13.088831609386686,0.46531394783759666,0.4440000057220459,5.945406989295647,16.526188178990026,11.5,0.0,5.626086401852588,66.61348292545873
1950-08-01,23.787270583170056,3.2519148673309815,0.8910000026226044,17.04805790560167,2.369999885559082,5.159999847412109,5.199999809265137,12.107596128606252,25.89999961853027,6.9644026222800886,0.7336749977928054,9.84000015258789,34.5,3.0004658966736018,7.574858270182002,10.188138072622857,28.98131576807742,13.39999961853027,0.9304907090735854,8.342876408873673,1.710000038146973,8.578606402071397,20.15521472194215,14.13880920873884,13.62886990263535,0.5180000066757202,2.467018704219129,16.468193429803613,29.29999923706055,0.2779999971389771,14.406217899183911,81.52705292865369
1950-09-01,17.13718243718843,10.338976873812438,1.2549999952316284,10.71929184519803,2.680000066757202,6.070000171661377,5.494999885559082,7.166624718470846,27.07439847734036,14.719266769218082,13.144728459952269,11.89999961853027,49.0,5.725024543995718,4.856633742256163,13.00406875404937,21.878022786483175,34.35000038146973,12.579350015182174,0.9253761811517465,6.230000019073486,16.956968702496475,8.378960647058884,17.601625912078646,2.8006161292178695,0.5349999964237213,8.145042998995164,6.68904558407717,21.5,2.0799999237060547,12.805625357607536,0.0
1950-10-01,6.189783647813179,2.4251056343840163,1.5,0.0,2.819999933242798,6.78000020980835,6.050000190734863,0.0,38.09999847412109,15.319166665886094,6.53568761060522,24.60000038146973,56.59999847412109,13.510548995651217,2.9014601529137174,3.6346012076198075,9.670408098531281,12.0,5.390690457874592,0.9234087626383004,7.739999771118164,3.240652948437675,4.265339499395248,4.96966727051203,13.567880849134523,0.4440000057220459,3.245841689317135,19.54287648282956,3.319999933242798,0.3959999978542328,0.0,33.56340295708676
1950-11-01,22.972820528284124,28.343449643584112,3.40500009059906,14.651306456102757,4.575000047683716,11.09999990463257,9.069999694824219,4.271668167948183,69.79999923706055,8.884368859153637,13.429123083029651,19.199999809265137,93.64999771118164,5.310572342299042,16.72392442679563,4.875840422524998,21.679202341124814,20.09999942779541,13.75975529386852,0.0,9.900000095367433,8.561907833257361,1.4448230254902814,15.31670255574513,15.329164885952247,2.673195703874529,12.964261800345648,1.057066798729318,3.6200000047683716,0.2060000002384186,4.795370432472907,78.82066551191248
1950-12-01,61.38593768776939,74.73345744505279,18.0,1.2955651059814475,9.949999809265137,20.70000076293945,22.89999961853027,38.08414709287876,145.0,24.073951137930447,13.680185148976676,45.5,180.0,7.200696118093617,38.77054273055413,39.44270530600839,78.88290621851205,84.9000015258789,7.82574744425297,0.0,13.0,32.664039427605275,37.76012275474695,44.27419393721958,5.356940651605132,0.3700000047683716,34.1740957971103,15.180235258352184,3.700000047683716,0.05999999865889549,33.364773998403884,68.24025868678405
1951-01-01,28.34732878501749,27.720505708353667,12.69999980926514,22.42990460972443,13.0,16.0,18.70000076293945,0.0,90.30000305175781,4.867969766820554,3.2263939299045363,40.40000152587891,134.0,23.442641652290945,14.93564014851722,15.395861461268607,11.64117498845876,25.29999923706055,0.0,0.0,4.914999961853027,10.39811927751985,11.317279576501141,14.983042140086805,3.6574022656362692,0.3700000047683716,0.4085105874328816,15.712717175452884,0.3199999928474426,0.04399999976158142,0.0,89.63363310529569
1951-02-01,34.09725782001154,23.690620416660604,10.39999961853027,12.852002536612584,6.96999979019165,12.050000190734865,12.849999904632565,4.447082629708053,65.29999923706055,8.70877492338398,13.899766745125751,34.75,94.5999984741211,0.8666104430857022,5.89374866304572,7.29920589412823,15.349601260613388,7.359999895095825,9.972710999676424,0.0,3.2450000047683716,14.177840437515028,3.880638748891095,13.796741031613918,20.35985188978051,0.3700000047683716,2.5196264960268584,5.354588916065654,3.700000047683716,0.03500000014901161,10.271088636325072,27.919589510217484
1951-03-01,19.75933939197347,1.5502561394412693,2.7599999904632564,11.801667603402029,7.230000019073486,9.520000457763672,6.400000095367432,3.848283605189914,51.14999961853027,3.810721675710048,0.5525620336192021,30.25,76.69999694824219,9.896834109733334,0.0,6.8267539638751105,1.7271751872982646,8.3100004196167,4.042062792992268,0.04796253151532359,2.099999904632568,7.180572424544742,15.099376112502448,4.974085883968241,5.337890050063331,0.3199999928474426,4.548425187425488,2.5886103685981783,3.700000047683716,0.01600000075995922,7.336698391097366,11.96477563589363
