,07102005-3,07103001-6,07104002-K,07112001-5,07115001-1,07116001-7,07123001-5,07121006-5
1995-12-01,59.23636363636363,27.41612903225805,103.26774193548388,111.94929269246029,51.870967741935495,2.663225806451613,138.0,193.26564989231838
1996-01-01,33.41363636363638,12.18290322580645,59.222580645161294,61.78055695762505,31.993548387096773,0.7423548387096773,45.29354838709678,23.826249190483175
1996-02-01,29.458620689655174,7.601379310344828,42.54827586206897,30.29310344827587,22.28275862068965,0.4843793103448277,18.29310344827586,14.57438719652289
1996-03-01,17.37096774193548,5.870645161290324,26.158064516129038,24.38387096774193,19.532258064516125,0.5639354838709677,22.36451612903226,51.90219907555722
1996-04-01,9.958333333333334,5.691666666666666,17.436666666666667,22.166666666666664,18.453333333333333,1.4011333333333331,40.40666666666667,54.20354965605932
1996-05-01,7.382580645161288,4.727419354838709,13.8741935483871,19.422580645161283,15.85483870967742,1.1604516129032256,42.15483870967743,74.32723419276175
1996-06-01,10.734666666666666,11.62766666666667,27.369999999999987,28.52333333333333,23.39666666666667,6.847,110.20666666666666,100.46802798550777
1996-07-01,9.47741935483871,9.188064516129034,25.0,20.058064516129036,18.412903225806453,4.758064516129033,72.76451612903227,70.24307668148936
1996-08-01,12.46,15.213870967741933,37.880645161290325,25.23225806451613,20.516129032258068,9.789032258064518,111.2,219.90435255671392
1996-09-01,14.936666666666666,13.523333333333332,37.40999999999999,27.393333333333327,20.92,5.878,63.55666666666666,97.03333333333332
1996-10-01,20.714285714285715,13.796774193548387,42.8483870967742,42.35517241379311,27.064516129032263,3.488387096774193,49.5774193548387,198.0490864212057
1996-11-01,51.99,12.007333333333332,37.91,52.647736101081335,26.29,2.003133333333334,43.72666666666666,132.967287806681
1996-12-01,12.418709677419358,7.087096774193547,22.141935483870967,23.12903225806451,17.454838709677418,0.589516129032258,12.317419354838712,18.643882072857966
1997-01-01,11.816129032258065,5.918387096774194,19.951612903225808,18.348387096774196,14.770967741935484,0.1927741935483871,57.79726630463683,23.620577659402766
1997-02-01,13.813571428571423,5.027500000000001,21.13214285714286,17.099999999999998,11.94285714285714,0.13775,4.104642857142857,11.222551216215482
1997-03-01,10.246451612903224,4.580967741935484,17.5,14.796774193548387,10.950322580645162,0.0846774193548386,6.637083333333333,43.261108774588365
1997-04-01,17.838000000000005,12.394666666666666,28.13666666666667,13.747826086956524,18.348,2.8694333333333333,64.58999999999999,79.47011650876576
1997-05-01,14.498345907384866,10.375806451612904,33.98064516129032,35.38461647036965,18.16086956521739,6.614193548387099,99.13870967741936,74.32723419276175
1997-06-01,58.31666666666668,56.16333333333332,115.77333333333334,73.77333333333333,41.47037037037036,46.68033333333334,648.5,176.41934065498992
1997-07-01,18.774193548387096,28.667741935483875,74.3967741935484,42.26923076923076,25.13870967741935,16.131290322580643,129.884,328.35445019765666
1997-08-01,32.019230769230774,43.07419354838709,111.21290322580644,61.91230412782147,36.29032258064515,24.75161290322581,348.7638917106174,414.8411277367664
1997-09-01,37.35,50.27,135.90666666666667,31.91547619047619,54.84333333333334,8.942333333333334,117.76666666666668,97.03333333333332
1997-10-01,24.829032258064515,39.870967741935495,114.6483870967742,68.1409705891927,45.71935483870968,10.813832657878887,283.2,299.18480531646645
1997-11-01,58.4,39.03,137.45333333333335,84.97,53.16,9.6084,151.93333333333334,337.80247019497335
1997-12-01,92.0677419354839,39.996774193548376,184.6129032258065,142.09677419354838,68.23870967741934,4.424458599460237,186.67741935483872,241.56230764299275
1998-01-01,81.79032258064517,31.996774193548383,122.50967741935484,110.56962111060861,58.91290322580646,3.2978688873409974,140.31034482758622,23.826249190483175
1998-02-01,43.04642857142858,18.392857142857142,71.9392857142857,57.123544996118106,39.76785714285715,1.5125000000000004,88.23928571428571,64.50172613136887
1998-03-01,27.803225806451607,7.840645161290324,46.75161290322581,32.559999999999995,27.932258064516123,0.7884193548387097,56.32258064516128,60.132401880273335
1998-04-01,20.62333333333333,8.127433333333332,41.32666666666666,24.69835215833317,25.89,2.687300000000001,69.91666666666667,79.47011650876576
1998-05-01,12.616129032258064,5.387096774193548,27.33548387096775,21.92068965517242,19.52258064516129,1.4803870967741937,60.26774193548386,74.32723419276175
1998-06-01,12.54,8.852,28.71666666666666,11.779273430653392,19.440000000000005,1.8513333333333333,60.05599999999998,71.53482980209341
1998-07-01,9.923548387096774,5.475483870967743,22.76129032258065,19.123143284321134,15.39,0.3473870967741935,45.99677419354839,0.0
1998-08-01,6.360798844097355,5.009354838709677,18.60322580645161,15.248387096774197,13.170000000000003,0.783,36.39677419354839,101.01200122997639
1998-09-01,8.905517241379311,6.242333333333335,20.186666666666667,17.490000000000002,13.968965517241376,1.7299333333333329,25.299999999999997,97.03333333333332
1998-10-01,13.753870967741936,7.669354838709679,26.65161290322581,26.01935483870968,17.474193548387095,1.1153225806451614,26.73829827109038,194.12348385010972
1998-11-01,14.523333333333332,7.343666666666666,26.43,22.51,14.756666666666668,0.4318666666666665,37.85144485442811,37.42215469032183
1998-12-01,14.94838709677419,6.747741935483872,26.41935483870968,19.77096774193549,12.445161290322584,0.178,4.259032258064516,13.750752847579223
1999-01-01,17.045161290322575,5.868709677419355,28.148387096774197,17.835483870967742,10.974193548387095,0.1181290322580645,1.0474285714285716,20.759558149394582
1999-02-01,17.842857142857145,5.158928571428571,28.285714285714285,16.125,9.824642857142855,0.1178571428571428,2.0243571428571423,25.31078883284403
1999-03-01,12.31090909090909,4.50741935483871,18.50967741935484,13.03870967741936,10.041935483870963,0.1232903225806451,10.000000000000002,51.12216996257598
1999-04-01,6.346999999999999,4.129333333333333,11.310000000000002,11.686666666666667,9.567333333333332,0.824919051545804,17.39,37.59735175405142
1999-05-01,5.439032258064516,4.26516129032258,11.606451612903228,11.609677419354838,9.522258064516128,0.7006129032258064,46.92580645161291,23.913693594688485
1999-06-01,7.400333333333333,4.077133333333334,21.23,17.05,13.614666666666665,6.210466666666665,89.94827586206897,91.53772048129666
1999-07-01,8.154516129032258,4.111645161290323,23.161290322580644,17.729032258064517,14.07741935483871,5.947096774193548,76.30967741935484,87.55410461362493
1999-08-01,11.649032258064516,16.49935483870968,35.9225806451613,26.777419354838703,20.09354838709678,14.553870967741938,125.5967741935484,221.8947753061299
1999-09-01,20.33,42.44333333333334,87.69666666666666,43.74666666666667,31.063333333333336,28.31,376.1333333333333,97.03333333333332
1999-10-01,41.660714285714285,31.883870967741935,77.9,58.84516129032258,35.55483870967741,8.93865016360546,114.0967741935484,37.38711803824904
1999-11-01,70.12666666666668,34.67333333333333,122.11724137931034,102.79333333333334,51.03333333333333,5.921923076923077,132.86666666666667,265.9053138658261
1999-12-01,54.170967741935485,21.993548387096773,87.31999999999998,86.98387096774194,42.0774193548387,2.8783870967741936,97.72903225806448,141.30323717091716
2000-01-01,32.68064516129033,11.122258064516126,46.696551724137926,39.97096774193549,25.0258064516129,0.9658709677419356,29.55806451612902,23.620577659402766
2000-02-01,26.110344827586204,8.34655172413793,46.4551724137931,25.962068965517243,20.296551724137927,1.3612758620689656,20.308172413793105,48.79480071527355
2000-03-01,15.72483870967742,4.433870967741937,27.58935483870968,17.816129032258058,15.15483870967742,0.4962903225806451,15.187096774193549,3.4635356827587387
2000-04-01,7.237999999999999,3.8376666666666654,14.588461538461534,15.423333333333334,13.599999999999998,0.5017333333333334,18.39666666666666,18.23186488435118
2000-05-01,5.949677419354838,3.5293548387096774,12.158064516129034,14.59032258064516,12.593548387096776,0.7236451612903224,32.36451612903226,74.32723419276175
2000-06-01,41.41166666666666,50.882666666666665,112.90333333333334,63.06866666666667,56.73,45.62103333333334,654.88,176.41934065498992
2000-07-01,25.60000000000001,36.622580645161285,90.7032258064516,58.52903225806451,48.21935483870967,26.055161290322577,467.06451612903226,328.35445019765666
2000-08-01,17.5741935483871,15.577419354838709,39.13793103448275,29.04516129032258,23.460714285714285,7.331290322580644,134.75862068965515,344.5447477656346
2000-09-01,24.37,33.233333333333334,75.03448275862068,49.00333333333333,34.85333333333334,22.986666666666665,339.4433333333333,97.03333333333332
2000-10-01,45.82903225806452,29.725806451612907,88.74333333333334,66.57741935483871,41.13548387096774,11.46903225806452,141.68064516129033,312.01136288350335
2000-11-01,66.10333333333334,29.92333333333333,135.43928571428572,96.25185185185184,50.10666666666667,6.628666666666666,147.51785714285714,284.5400321891819
2000-12-01,100.31290322580648,33.932258064516134,166.67741935483872,150.8709677419355,72.26451612903226,4.134838709677418,207.4193548387097,241.56230764299275
2001-01-01,54.261290322580656,22.43870967741935,94.77419354838712,89.33548387096774,50.94516129032259,1.918709677419355,110.1258064516129,23.826249190483175
2001-02-01,32.89285714285713,15.083571428571428,54.60714285714285,46.596428571428575,35.68928571428571,0.9370357142857142,56.20357142857142,56.304864640489534
2001-03-01,23.32903225806451,7.466451612903226,32.49032258064516,23.861290322580647,22.232258064516127,0.5491935483870968,36.78387096774194,12.509713871143402
2001-04-01,12.853333333333332,6.348333333333333,12.616428571428573,19.883333333333333,18.126666666666672,0.8091,40.23666666666666,28.764572895343324
2001-05-01,21.029032258064515,15.946451612903228,44.74,39.58387096774194,31.51290322580645,7.67083870967742,136.13548387096773,74.32723419276175
2001-06-01,25.26,18.004666666666665,69.86999999999998,38.33666666666667,32.763333333333335,8.159999999999998,160.03333333333333,111.49101580275496
2001-07-01,34.81935483870968,48.78290322580645,138.15161290322584,74.92580645161291,55.051612903225816,32.90741935483871,521.6548387096774,328.35445019765666
2001-08-01,35.854838709677416,41.54193548387097,118.3483870967742,59.26774193548388,45.47741935483871,24.05,371.7741935483871,414.8411277367664
2001-09-01,34.86999999999999,18.99000000000001,72.56666666666668,39.20333333333334,32.58333333333333,10.185,189.4333333333333,97.03333333333332
2001-10-01,53.37741935483872,16.032258064516128,73.30967741935484,52.270967741935486,32.24516129032258,4.916129032258064,100.66129032258064,300.9729608276889
2001-11-01,77.02,14.397,97.40666666666668,86.39,42.43333333333332,3.2863333333333333,110.98666666666666,275.6289531061907
2001-12-01,108.23548387096776,27.603225806451608,132.06451612903226,134.29032258064515,58.21935483870966,2.2367741935483867,151.25806451612902,212.57025030517732
2002-01-01,49.251612903225805,14.709677419354838,73.88709677419355,63.532258064516135,37.65806451612903,0.6925806451612904,63.08064516129031,23.826249190483175
2002-02-01,31.642857142857142,11.891071428571426,49.86785714285713,33.51428571428571,25.685714285714283,0.40625,32.38214285714285,41.754809718799436
2002-03-01,22.070967741935487,9.27516129032258,36.33225806451613,29.206451612903223,29.27741935483871,0.8980829853126764,70.36451612903227,22.493116564084367
2002-04-01,10.3412,7.363000000000001,19.106666666666666,20.23333333333333,21.98333333333333,1.3305000000000002,60.51666666666667,50.410051446216734
2002-05-01,19.14193548387097,18.471290322580646,49.3258064516129,45.23548387096775,37.54666666666666,10.353129032258064,179.53548387096777,74.32723419276175
2002-06-01,20.290000000000003,23.529999999999987,74.25666666666667,45.51666666666665,36.31666666666667,18.693666666666665,305.1666666666667,176.41934065498992
2002-07-01,16.7,18.514516129032256,59.75806451612903,35.3967741935484,28.616000000000003,13.36161290322581,196.2967741935484,231.11077392333334
2002-08-01,16.98483870967742,65.7741935483871,220.76129032258063,109.23870967741937,22.622580645161293,54.51806451612904,687.2258064516129,262.38612162130806
2002-09-01,27.798442364538733,28.56333333333333,98.1758620689655,56.63571428571429,37.86923076923077,16.956666666666667,254.0,97.03333333333332
2002-10-01,47.71612903225807,28.32903225806451,100.54193548387096,67.07419354838709,38.11935483870967,11.831612903225809,149.61290322580646,256.8106783797968
2002-11-01,89.80333333333331,34.82666666666667,164.80666666666667,117.28666666666666,55.45666666666667,7.123666666666666,176.86666666666667,373.8693986782488
2002-12-01,107.74516129032256,34.27096774193548,191.74193548387095,168.06451612903226,73.11612903225809,4.058387096774194,219.0967741935484,241.56230764299275
2003-01-01,93.93929922677742,29.287096774193547,161.66666666666666,140.43548387096774,67.5516129032258,3.2341935483870974,179.06451612903226,23.826249190483175
2003-02-01,32.64559705799548,14.98214285714286,52.396153846153865,64.83214285714286,37.45000000000001,0.6822142857142858,77.46785714285714,43.29408551974767
2003-03-01,28.31612328141032,8.955333333333332,39.41290322580645,35.76774193548388,22.90000000000001,0.4090645161290322,57.36774193548387,56.34267270425285
2003-04-01,15.35,4.545666666666666,21.676666666666662,21.306896551724137,15.613793103448277,0.2423000000000001,46.13103448275862,8.847433700808837
2003-05-01,10.119677419354836,4.994838709677419,16.722580645161294,19.341935483870973,12.987096774193551,1.8028709677419357,64.26129032258066,74.32723419276175
2003-06-01,30.323666666666668,31.759999999999994,83.81999999999998,58.0,40.13333333333333,18.283000000000005,223.68,152.78274633299233
2003-07-01,17.741935483870968,17.929032258064517,45.82258064516128,26.18709677419356,25.75483870967741,6.211935483870969,122.2967741935484,159.72672180651568
2003-08-01,13.887096774193552,10.739032258064515,28.70967741935484,18.070967741935483,18.69677419354839,3.2948387096774185,70.22903225806449,51.57775159209271
2003-09-01,20.33333333333333,13.914666666666667,40.63666666666665,24.53666666666667,20.936666666666675,4.6804,65.51666666666667,97.03333333333332
2003-10-01,36.07741935483871,17.993548387096777,56.54193548387097,45.28064516129032,29.522580645161284,5.361290322580646,73.28064516129032,158.46719600462333
2003-11-01,48.11333333333333,19.736666666666675,68.53666666666666,71.17666666666666,38.52666666666667,3.827333333333334,95.87333333333336,224.56773735274024
2003-12-01,41.56129032258063,15.567741935483868,55.183870967741925,54.9258064516129,31.296774193548384,2.071290322580645,58.206451612903216,85.36885249886859
2004-01-01,30.845161290322583,11.069354838709678,41.60967741935483,30.606451612903225,21.89032258064516,1.269741935483871,18.73387096774193,22.540044543131362
2004-02-01,25.00689655172414,6.693448275862068,32.244827586206895,19.16896551724138,16.58275862068965,0.5582068965517241,10.069655172413793,35.3632252698483
2004-03-01,20.21290322580645,7.787868548022087,25.12258064516129,16.387096774193548,14.7,0.8226129032258064,21.82903225806452,18.531764128418885
2004-04-01,26.634000000000004,20.167666666666666,49.56100000000001,45.88666666666667,40.29333333333334,5.328833333333333,123.21,79.47011650876576
2004-05-01,11.558064516129033,5.607741935483872,17.90967741935484,15.41935483870968,13.977419354838707,1.0139354838709678,57.45806451612904,74.32723419276175
2004-06-01,16.849999999999998,14.036333333333328,38.50333333333332,26.42,19.53,6.222500000000001,88.51666666666664,98.1022502002607
2004-07-01,16.396774193548392,16.936129032258062,44.55483870967742,27.5741935483871,20.203225806451616,8.047096774193548,115.97419354838708,211.3785249368644
2004-08-01,18.32903225806452,18.0,49.71612903225805,27.81612903225807,20.048387096774192,8.385161290322579,107.9193548387097,250.19258553891152
2004-09-01,39.49666666666666,27.21666666666668,80.17,45.440000000000005,28.25333333333333,12.916333333333332,142.63000000000002,97.03333333333332
2004-10-01,40.690322580645166,17.65806451612903,65.82903225806452,43.88709677419355,24.899999999999995,4.665806451612903,74.9516129032258,221.44489747796575
2004-11-01,51.99,23.160000000000004,78.44000000000001,66.39,36.39,4.528666666666667,95.17333333333332,175.01499894852816
2004-12-01,48.54516129032258,18.200000000000003,64.4225806451613,62.980645161290326,34.719354838709684,1.915483870967742,73.13548387096773,92.61918672699869
2005-01-01,29.254838709677426,9.016774193548384,37.270967741935486,31.467741935483875,20.186666666666667,0.656483870967742,18.529032258064515,22.519024571040095
2005-02-01,28.82142857142856,5.299285714285714,33.07857142857144,20.66296296296296,13.728571428571426,0.4453214285714285,10.658148148148149,48.36464320925881
2005-03-01,25.67741935483871,4.215483870967741,27.38064516129032,15.538709677419355,11.283333333333331,0.4534193548387097,23.587096774193554,11.750911268744737
2005-04-01,14.563333333333336,3.547000000000001,15.973333333333334,13.01666666666667,9.715000000000002,0.4816666666666667,21.323333333333327,19.103010648755166
2005-05-01,24.451612903225808,24.85225806451613,53.045161290322575,34.693548387096776,22.39642857142857,13.50822580645161,146.55806451612904,74.32723419276175
2005-06-01,48.95333333333335,102.82333333333332,162.28333333333333,88.87333333333332,62.18666666666665,46.46666666666668,585.1,176.41934065498992
2005-07-01,31.235483870967748,43.09677419354837,91.69677419354838,52.66129032258065,44.97096774193547,22.60935483870968,361.03225806451616,328.35445019765666
2005-08-01,45.99677419354838,56.21290322580646,147.6258064516129,82.13225806451612,51.02472866243091,40.33870967741935,494.5161290322581,262.38612162130806
2005-09-01,27.846666666666657,26.843333333333337,73.46666666666665,45.40666666666666,36.89666666666667,15.73333333333333,217.0,97.03333333333332
2005-10-01,41.08064516129033,22.98387096774194,76.03548387096775,54.041935483870965,37.07741935483871,14.356676804162996,103.72258064516129,115.01800319178045
2005-11-01,83.66000000000001,35.92333333333334,130.95,106.42333333333332,59.55666666666666,6.536706702146166,184.93666666666667,387.6925557444954
2005-12-01,98.19677419354838,33.81612903225806,145.4516129032258,137.76129032258066,67.70967741935483,3.8303618407716944,213.2258064516129,241.56230764299275
2006-01-01,81.40000000000002,25.864516129032257,119.36129032258066,126.07096774193548,65.68387096774192,2.01741935483871,176.61290322580646,23.826249190483175
2006-02-01,46.075,17.825,67.89642857142859,67.77142857142857,46.14642857142859,1.0777499999999998,96.19285714285714,64.19585010087918
2006-03-01,26.890322580645165,9.02064516129032,30.712903225806457,32.47741935483872,29.90967741935484,0.7069354838709676,57.81290322580644,48.530612035972354
2006-04-01,17.69333333333334,6.192666666666667,22.96333333333333,25.79666666666667,24.936666666666664,1.269466666666667,63.86666666666665,47.03050237122272
2006-05-01,22.125806451612902,11.74258064516129,38.36129032258064,31.35666666666668,33.63333333333333,4.242645161290322,103.8,74.32723419276175
2006-06-01,44.20333333333333,32.24466666666667,89.60666666666665,58.12,49.67,18.58933333333333,319.6433333333333,176.41934065498992
2006-07-01,35.96846195317421,52.5391304347826,118.841935483871,70.2548387096774,62.73703703703705,30.32064516129033,449.64516129032256,328.35445019765666
2006-08-01,29.99032258064516,35.33870967741935,75.23870967741934,43.222580645161294,33.4957324626838,23.70967741935484,343.83870967741933,262.38612162130806
2006-09-01,30.879999999999995,24.826666666666668,58.28333333333333,39.74,26.21032947312155,11.707333333333333,145.4,97.03333333333332
2006-10-01,52.39677419354837,30.89354838709677,83.42903225806452,60.80645161290322,42.56800000000001,11.409354838709678,159.39999999999998,256.6246559038417
2006-11-01,80.68666666666665,29.950000000000006,109.30333333333331,92.57333333333334,49.510000000000005,5.640666666666667,140.23333333333332,195.26875414537773
2006-12-01,83.03548387096777,27.93225806451613,116.91290322580646,116.14838709677416,57.27741935483871,3.1945161290322583,160.3548387096774,225.52084098504025
2007-01-01,61.34516129032257,20.096774193548388,85.72903225806452,86.89354838709679,48.84838709677418,1.8848,108.2032258064516,23.826249190483175
2007-02-01,43.47857142857142,10.514285714285716,46.371428571428574,39.57142857142856,31.775,1.0471785714285715,61.45925925925925,37.69773262709368
2007-03-01,32.932258064516134,6.260645161290323,29.71935483870968,24.329032258064515,22.054838709677416,0.5165161290322581,41.08387096774194,24.830449816292372
2007-04-01,16.206666666666663,4.308000000000001,16.966666666666665,16.466666666666665,16.636666666666667,0.5209,40.85,19.51745423379887
2007-05-01,12.46322580645161,3.737096774193549,14.076923076923077,13.56774193548387,13.47741935483871,0.551741935483871,44.941935483870985,74.32723419276175
2007-06-01,8.594333333333335,4.9593333333333325,16.53333333333333,13.979999999999997,13.13,2.391633333333333,64.37999999999998,86.66091141416153
2007-07-01,12.795161290322584,12.87483870967742,28.564516129032263,18.780645161290323,17.09677419354839,7.233870967741935,91.89999999999998,116.61789258987909
2007-08-01,9.047096774193548,10.624193548387098,23.783870967741933,15.858064516129035,13.922580645161297,7.385806451612903,108.08387096774192,218.05947188514122
2007-09-01,23.25333333333333,15.94333333333333,40.203333333333326,25.646428571428576,18.08,7.981666666666668,81.43,97.03333333333332
2007-10-01,42.52903225806452,19.867741935483878,62.47741935483872,28.231558960045394,28.187096774193545,6.612903225806453,77.55161290322582,190.6920141355678
2007-11-01,61.68666666666668,21.16,77.01,72.59666666666666,37.92142857142857,3.636666666666667,128.9459054056587,240.53140243440427
2007-12-01,41.7225806451613,14.4841935483871,53.29032258064517,47.92,30.08928571428571,1.4183870967741936,64.02032372171747,89.25539522582345
2008-01-01,30.93870967741935,8.119032258064516,38.61290322580644,24.606451612903225,17.993548387096777,0.367032258064516,13.316774193548383,21.992644933068718
2008-02-01,23.800000000000004,5.312413793103447,29.34137931034483,17.444827586206895,13.57241379310345,0.2106896551724138,11.646551724137934,2.520839018453719
2008-03-01,13.525806451612906,4.285925925925926,18.4258064516129,13.270967741935486,10.636129032258063,0.2118387096774193,16.59032258064516,49.80490449814168
2008-04-01,7.318333333333332,3.918,12.098666666666665,12.216666666666663,8.798,0.3850666666666666,28.683333333333337,15.126701045235043
2008-05-01,45.62916666666666,53.90607142857142,100.44645161290322,108.60322580645162,47.91340730131668,20.237096774193542,252.2042452751661,74.32723419276175
2008-06-01,31.74536550513635,29.533333333333328,69.03999999999999,69.32666666666667,48.90659331595428,13.728100000000005,373.7307692307692,118.41
2008-07-01,15.720833333333331,17.674193548387098,51.9258064516129,30.90645161290323,21.703571428571426,7.958064516129033,164.92857142857142,149.7346312423974
2008-08-01,23.67333333333333,17.353225806451608,86.28387096774193,38.96774193548388,27.972413793103453,26.26774193548388,325.83870967741933,414.8411277367664
2008-09-01,36.35333371443374,17.206463913380453,65.43333333333334,31.416666666666668,22.983333333333327,8.897333333333334,144.83333333333334,97.03333333333332
2008-10-01,37.20967741935484,20.95161290322581,99.98387096774196,48.9225806451613,26.4258064516129,4.861290322580645,101.8709677419355,213.23376571139045
2008-11-01,57.08333333333334,23.7,139.22666666666666,89.54666666666667,34.843333333333334,3.1346666666666665,145.5,81.8370422887032
2008-12-01,43.99677419354839,17.429032258064513,64.97741935483872,60.14193548387098,28.00967741935484,0.8030645161290325,93.44838709677418,113.67535223180826
2009-01-01,29.506451612903227,11.043225806451614,38.3,29.60645161290323,17.07741935483871,0.1541290322580645,31.667741935483868,23.826249190483175
2009-02-01,23.825,7.254642857142857,30.532142857142865,16.635714285714286,12.960714285714284,0.1323928571428571,18.09642857142857,6.705985142968343
2009-03-01,15.47741935483871,5.78193548387097,22.558064516129036,12.056774193548383,11.667741935483871,0.4882258064516129,22.119354838709675,11.737874441773604
2009-04-01,10.483333333333336,4.515333333333333,8.912333333333331,12.04333333333333,10.34466666666667,0.3308999999999999,22.530000000000005,12.169343522608386
2009-05-01,20.187096774193545,12.888709677419358,36.0458064516129,23.64193548387096,21.37290322580645,4.220709677419356,92.1967741935484,74.32723419276175
2009-06-01,14.256666666666664,10.561333333333334,32.276666666666664,19.796666666666667,19.48,4.945733333333333,110.23,105.56714034631463
2009-07-01,16.19064516129032,18.022580645161288,30.83870967741936,26.467741935483875,24.04516129032257,10.410322580645166,166.34516129032255,138.28607057984448
2009-08-01,16.98483870967742,21.90967741935484,56.52258064516128,28.46451612903225,25.277419354838717,13.726451612903226,188.96451612903223,348.08299524049346
2009-09-01,22.60333333333333,28.733333333333334,90.58333333333331,39.95666666666666,26.88333333333333,17.77733333333333,225.9,97.03333333333332
2009-10-01,32.62903225806452,18.835483870967742,61.50645161290323,43.36451612903226,24.50967741935484,5.900322580645161,92.2,53.10680454305526
2009-11-01,40.60333333333333,15.224666666666666,68.85666666666665,55.21666666666667,29.24333333333333,3.833333333333334,90.61666666666667,128.94085157930488
2009-12-01,50.49677419354838,18.69677419354839,85.8741935483871,84.05161290322582,40.077419354838696,2.385161290322582,117.1774193548387,158.29650611971897
2010-01-01,33.82258064516129,11.170322580645164,50.22068965517242,47.25666258632451,25.947028507529524,1.0997741935483871,70.10967741935484,23.826249190483175
2010-02-01,26.267857142857142,5.649285714285715,35.31071428571428,33.73841672643334,23.6769985036196,0.4793571428571428,29.974999999999994,10.60837909072099
2010-03-01,18.570967741935476,4.918064516129031,28.38387096774193,18.671953445788933,17.370200429567085,0.506967741935484,43.29677419354839,26.071913667034167
2010-04-01,8.727333333333332,4.266333333333333,17.256666666666668,9.2442906000031,16.916666666666664,0.4644666666666667,37.52666666666667,18.652445067799533
2010-05-01,7.535161290322582,4.292580645161289,14.358064516129032,14.44516129032258,12.367857142857146,0.6950967741935484,59.23548387096773,74.32723419276175
2010-06-01,8.469666666666665,6.972,19.62333333333333,16.196666666666665,13.443333333333335,3.830733333333333,110.33333333333331,102.63508796114058
2010-07-01,8.094074074074074,7.300322580645161,19.919354838709683,16.17419354838709,13.038709677419355,4.363548387096774,107.68064516129031,123.53184965129684
2010-08-01,7.799999999999998,9.08064516129032,21.680645161290325,20.651612903225804,13.977419354838712,5.986774193548388,86.65806451612903,189.7291107456552
2010-09-01,10.40793103448276,13.338000000000005,29.94333333333333,29.56000000000001,15.74666666666667,5.065666666666668,80.72999999999999,97.03333333333332
2010-10-01,31.65483870967741,21.72580645161291,59.58709677419355,80.68064516129031,28.19032258064517,3.9474193548387104,101.58709677419353,120.48837058869354
2010-11-01,30.463333333333345,16.08,47.24333333333332,60.834482758620666,29.224137931034477,2.927666666666666,75.83999999999999,144.0819587955569
2010-12-01,13.267096774193543,7.29258064516129,23.11290322580645,17.697994203899825,18.34516129032258,1.1112,23.86129032258064,19.779029233905465
2011-01-01,14.351666666666668,5.323548387096773,20.62258064516129,8.452185674243275,12.829032258064514,0.503225806451613,7.602258064516127,21.423698306031547
2011-02-01,14.704285714285716,4.666428571428571,19.621428571428574,15.335714285714284,10.511785714285711,0.3102499999999999,6.8275,14.95838703963231
2011-03-01,8.545806451612906,4.444838709677419,13.383870967741936,13.500000000000002,9.88290322580645,0.4313548387096773,19.137096774193544,33.9402372070141
2011-04-01,8.705333333333332,6.739333333333332,17.2,15.923076923076923,11.118,1.3241179376032273,47.63,37.59735175405142
2011-05-01,7.174838709677419,4.794838709677419,13.699999999999994,13.76451612903226,10.07258064516129,0.9072666666666668,52.677419354838726,35.706875108510395
2011-06-01,7.230333333333333,5.211333333333334,14.16,13.046666666666663,10.299,1.9837333333333331,59.40333333333332,85.09738231579018
2011-07-01,7.568387096774192,7.792258064516129,16.97741935483871,14.883870967741936,11.326451612903224,4.62258064516129,87.78064516129034,23.23990531391742
2011-08-01,11.251612903225809,20.92096774193548,37.32903225806452,29.9516129032258,18.59032258064516,15.03129032258065,165.6709677419355,272.47758510973176
2011-09-01,18.710357142857134,25.39333333333333,51.010000000000005,38.89000000000001,20.19333333333333,12.704999999999997,117.76666666666668,97.03333333333332
2011-10-01,30.6258064516129,21.493548387096773,51.69354838709677,55.332258064516125,26.29677419354839,6.023225806451614,86.06129032258063,149.86158905376263
2011-11-01,40.09000000000001,22.89,61.93333333333333,80.25999999999999,35.440000000000005,3.436,121.24666666666668,256.9302475662645
2011-12-01,26.69032258064517,15.447741935483872,41.4451612903226,51.25806451612903,30.64516129032258,1.5198064516129028,66.93870967741935,91.01060804894382
2012-01-01,15.445161290322584,8.583548387096775,24.825806451612905,22.641935483870967,17.632258064516122,0.5872258064516129,12.138709677419357,21.877141204032416
2012-02-01,16.324137931034482,6.294137931034483,22.210344827586205,14.524137931034485,12.944827586206896,0.3478275862068964,8.106206896551724,6.850662519440931
2012-03-01,8.194516129032259,4.844516129032259,12.687096774193549,12.471428571428572,11.239999999999998,0.3414193548387097,13.170967741935485,24.470663010996578
2012-04-01,7.573333333333332,4.795666666666668,10.813793103448273,11.303333333333326,10.533333333333331,0.4651000000000002,19.003333333333337,17.47753204814691
2012-05-01,19.322819629522964,15.07428726174979,44.750322580645154,28.26129032258065,14.517586206896553,6.9003225806451605,108.28709677419356,74.32723419276175
2012-06-01,18.442666666666664,25.855000000000008,61.70000000000001,40.016666666666666,25.476666666666667,12.904,195.0133333333333,133.5444663601248
2012-07-01,11.147419354838709,20.119354838709672,48.24516129032259,29.26774193548387,20.40322580645161,7.517741935483872,125.70967741935485,198.20724479399402
2012-08-01,6.742580645161289,8.259032258064517,26.329032258064515,19.593548387096774,15.14516129032258,3.299354838709678,75.95483870967742,143.96900663449077
